Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 19, 2026 5:00 PM;Jan 19, 2026 6:00 PM;4,631.42;1,037.69;2,670.35;14,648.98;0.71;99.89;-;10,621.66;7,644.20;17,137.29;4,012.02;1,845.51
Jan 19, 2026 6:00 PM;Jan 19, 2026 7:00 PM;4,671.76;1,061.74;2,904.95;16,026.56;0.01;99.89;-;10,617.57;7,651.07;17,142.12;4,073.02;1,822.20
Jan 19, 2026 7:00 PM;Jan 19, 2026 8:00 PM;4,633.49;1,027.65;2,792.68;16,036.57;0.00;99.89;-;10,667.68;7,641.27;16,272.43;3,603.66;1,840.48
Jan 19, 2026 8:00 PM;Jan 19, 2026 9:00 PM;4,520.24;1,002.41;2,602.31;15,116.48;0.00;99.89;-;10,383.59;7,250.08;15,884.30;2,109.93;1,831.16
Jan 19, 2026 9:00 PM;Jan 19, 2026 10:00 PM;4,415.25;970.05;2,217.71;14,051.41;0.00;99.89;-;10,214.32;6,990.88;15,704.92;876.72;1,762.41
Jan 19, 2026 10:00 PM;Jan 19, 2026 11:00 PM;4,338.84;941.43;1,835.06;12,651.57;0.00;99.89;-;10,206.68;6,770.84;15,530.17;169.54;1,722.08
Jan 19, 2026 11:00 PM;Jan 20, 2026 12:00 AM;4,270.45;939.74;1,539.09;11,626.29;0.00;99.89;-;10,209.99;6,466.14;15,280.45;80.23;1,708.59
Jan 20, 2026 12:00 AM;Jan 20, 2026 1:00 AM;4,227.59;944.99;1,237.62;11,006.48;0.00;98.92;-;10,219.23;6,399.58;14,995.28;115.53;1,791.96
Jan 20, 2026 1:00 AM;Jan 20, 2026 2:00 AM;4,198.05;935.67;1,024.11;10,438.43;0.00;102.48;-;10,217.10;6,327.34;15,030.20;45.60;1,731.13
Jan 20, 2026 2:00 AM;Jan 20, 2026 3:00 AM;4,201.46;953.63;991.66;9,970.75;0.00;103.41;-;10,185.07;6,335.10;15,002.77;39.28;1,688.44
Jan 20, 2026 3:00 AM;Jan 20, 2026 4:00 AM;4,190.41;944.46;951.51;9,571.47;0.00;106.22;-;10,234.17;6,424.94;15,127.87;44.30;1,709.76
Jan 20, 2026 4:00 AM;Jan 20, 2026 5:00 AM;4,197.66;960.45;1,153.99;8,980.88;0.00;106.22;-;10,289.46;6,487.29;15,512.28;15.45;1,716.51
Jan 20, 2026 5:00 AM;Jan 20, 2026 6:00 AM;4,233.72;980.23;1,116.00;8,719.43;0.00;106.22;-;10,445.71;6,760.32;16,361.10;270.79;1,685.70
Jan 20, 2026 6:00 AM;Jan 20, 2026 7:00 AM;4,276.47;1,087.61;928.30;8,830.62;0.00;106.22;-;10,695.64;6,936.58;17,172.53;2,464.77;1,782.14
Jan 20, 2026 7:00 AM;Jan 20, 2026 8:00 AM;4,456.23;1,472.58;949.00;8,994.85;5.24;108.95;-;10,701.90;7,041.42;17,938.02;5,735.28;1,936.22
Jan 20, 2026 8:00 AM;Jan 20, 2026 9:00 AM;4,584.11;1,503.51;1,101.40;9,097.51;1,743.43;109.86;-;10,665.66;7,063.33;18,213.85;5,315.98;1,883.17
Jan 20, 2026 9:00 AM;Jan 20, 2026 10:00 AM;4,576.87;1,170.51;1,119.35;8,148.81;9,775.59;109.86;-;10,656.26;7,040.20;17,444.54;3,163.34;1,734.27
Jan 20, 2026 10:00 AM;Jan 20, 2026 11:00 AM;4,523.70;1,095.11;1,051.86;6,469.17;19,130.94;109.86;-;10,625.65;6,792.19;16,087.23;872.80;1,693.47
Jan 20, 2026 11:00 AM;Jan 20, 2026 12:00 PM;4,459.37;1,034.46;878.86;4,456.60;25,451.37;109.86;-;10,595.57;6,782.22;15,324.81;73.58;1,668.49
Jan 20, 2026 12:00 PM;Jan 20, 2026 1:00 PM;4,392.17;1,045.72;629.41;3,166.76;27,605.13;109.86;-;10,198.66;6,899.18;15,248.50;168.35;1,855.01
Jan 20, 2026 1:00 PM;Jan 20, 2026 2:00 PM;4,356.42;1,044.57;558.69;2,634.59;25,161.89;109.86;-;10,255.28;6,966.93;15,251.78;154.09;1,870.82
Jan 20, 2026 2:00 PM;Jan 20, 2026 3:00 PM;4,378.27;1,128.00;656.06;2,682.58;18,552.71;106.19;-;10,565.16;6,985.09;15,622.66;536.17;1,711.27
Jan 20, 2026 3:00 PM;Jan 20, 2026 4:00 PM;4,440.99;1,383.28;1,048.56;3,488.22;8,881.18;102.51;-;10,596.38;7,264.80;16,694.13;3,561.40;1,856.61
Jan 20, 2026 4:00 PM;Jan 20, 2026 5:00 PM;4,590.89;1,583.43;1,747.22;6,231.62;1,243.49;102.51;-;10,612.73;7,616.48;17,485.69;5,033.84;1,884.97
Jan 20, 2026 5:00 PM;Jan 20, 2026 6:00 PM;4,663.23;1,407.31;3,046.37;9,696.26;1.35;102.51;-;10,631.00;7,920.70;17,490.90;4,304.05;1,878.94
Jan 20, 2026 6:00 PM;Jan 20, 2026 7:00 PM;4,650.64;1,297.85;4,675.55;11,457.09;0.02;102.51;-;10,632.08;8,006.47;17,206.54;4,558.35;1,778.67
Jan 20, 2026 7:00 PM;Jan 20, 2026 8:00 PM;4,609.98;1,337.85;5,391.06;12,136.54;0.00;102.51;-;10,586.02;8,082.90;16,239.13;3,536.83;1,732.92
Jan 20, 2026 8:00 PM;Jan 20, 2026 9:00 PM;4,479.21;1,223.47;4,900.05;12,450.07;0.00;102.51;-;10,229.11;8,326.24;15,008.15;1,344.64;1,688.87
Jan 20, 2026 9:00 PM;Jan 20, 2026 10:00 PM;4,367.70;1,121.47;4,235.74;11,541.83;0.00;102.51;-;9,951.30;8,214.17;14,656.06;477.63;1,661.91
Jan 20, 2026 10:00 PM;Jan 20, 2026 11:00 PM;4,297.45;1,024.38;3,566.25;10,671.60;0.00;102.51;-;10,078.10;8,077.30;14,096.86;322.94;1,655.74
Jan 20, 2026 11:00 PM;Jan 21, 2026 12:00 AM;4,235.75;1,056.29;2,975.74;10,107.00;0.00;106.43;-;9,912.41;7,728.55;13,857.06;39.80;1,661.10
Jan 21, 2026 12:00 AM;Jan 21, 2026 1:00 AM;4,176.68;1,072.83;2,792.78;9,901.97;0.00;103.63;-;10,005.61;7,023.69;13,695.24;116.86;1,635.08
Jan 21, 2026 1:00 AM;Jan 21, 2026 2:00 AM;4,162.27;1,048.17;2,678.64;10,205.42;0.00;103.63;-;10,034.73;6,816.66;13,485.74;37.00;1,615.50
Jan 21, 2026 2:00 AM;Jan 21, 2026 3:00 AM;4,157.62;1,040.68;2,774.27;10,888.82;0.00;105.67;-;9,918.88;6,823.71;13,476.29;3.08;1,596.76
Jan 21, 2026 3:00 AM;Jan 21, 2026 4:00 AM;4,154.78;1,044.18;2,977.37;11,517.84;0.00;107.70;-;9,485.72;7,107.15;13,305.95;98.97;1,604.55
Jan 21, 2026 4:00 AM;Jan 21, 2026 5:00 AM;4,166.54;1,047.21;3,564.25;12,086.42;0.00;107.70;-;9,122.90;7,184.64;13,616.11;9.77;1,610.76
Jan 21, 2026 5:00 AM;Jan 21, 2026 6:00 AM;4,210.39;1,064.09;4,451.33;12,455.20;0.00;107.70;-;9,152.84;7,398.19;14,011.93;103.93;1,687.44
Jan 21, 2026 6:00 AM;Jan 21, 2026 7:00 AM;4,296.49;1,107.90;4,159.69;13,037.56;0.00;107.70;-;9,144.83;8,226.53;15,343.56;760.33;1,722.14
Jan 21, 2026 7:00 AM;Jan 21, 2026 8:00 AM;4,448.72;1,147.47;4,352.31;13,784.64;3.56;107.70;-;9,700.05;8,398.86;16,232.84;4,458.19;1,808.65
Jan 21, 2026 8:00 AM;Jan 21, 2026 9:00 AM;4,539.96;1,226.56;4,504.89;13,624.84;1,811.78;107.70;-;10,407.40;8,159.04;16,092.41;4,720.59;1,901.41
Jan 21, 2026 9:00 AM;Jan 21, 2026 10:00 AM;4,537.20;1,103.20;5,049.20;11,588.64;10,067.33;107.70;-;10,698.96;7,641.80;15,688.27;2,610.95;1,632.31
Jan 21, 2026 10:00 AM;Jan 21, 2026 11:00 AM;4,519.55;1,061.45;5,249.78;9,743.03;19,269.55;107.70;-;10,601.81;7,147.11;14,389.00;195.46;1,627.10
Jan 21, 2026 11:00 AM;Jan 21, 2026 12:00 PM;4,487.15;1,099.24;5,088.65;7,538.61;25,441.92;105.96;-;9,918.35;6,601.28;13,591.14;15.45;1,608.32
Jan 21, 2026 12:00 PM;Jan 21, 2026 1:00 PM;4,413.73;1,088.62;5,180.89;6,553.97;27,073.11;104.22;-;9,771.82;6,480.84;12,892.07;29.22;1,608.78
Jan 21, 2026 1:00 PM;Jan 21, 2026 2:00 PM;4,365.32;1,093.81;5,458.69;6,649.81;24,599.36;104.22;-;9,385.04;6,307.75;12,746.14;44.50;1,597.30
Jan 21, 2026 2:00 PM;Jan 21, 2026 3:00 PM;4,365.39;1,098.87;5,056.09;7,297.69;18,046.33;104.22;-;9,997.39;6,641.64;13,887.36;23.09;1,601.36
Jan 21, 2026 3:00 PM;Jan 21, 2026 4:00 PM;4,424.53;1,179.95;5,970.54;9,198.81;8,808.92;104.22;-;10,422.52;7,552.85;14,908.96;430.56;1,581.02
Jan 21, 2026 4:00 PM;Jan 21, 2026 5:00 PM;4,578.81;1,292.27;5,959.07;13,069.61;1,273.00;104.22;-;10,534.78;8,117.19;16,691.52;2,070.59;1,653.95
Jan 21, 2026 5:00 PM;Jan 21, 2026 6:00 PM;4,685.64;1,163.97;5,691.61;16,893.03;3.50;104.22;-;10,536.47;8,229.14;16,933.51;2,135.92;1,851.64
Jan 21, 2026 6:00 PM;Jan 21, 2026 7:00 PM;4,716.08;1,236.69;5,408.43;18,938.73;0.00;104.22;-;10,524.71;8,302.62;16,634.33;1,153.49;1,936.23
Jan 21, 2026 7:00 PM;Jan 21, 2026 8:00 PM;4,664.22;1,066.42;6,137.50;19,005.76;0.00;104.22;-;10,502.49;8,205.16;16,816.71;387.80;1,942.84
Jan 21, 2026 8:00 PM;Jan 21, 2026 9:00 PM;4,557.31;1,031.54;5,969.39;18,742.06;0.00;104.22;-;10,467.45;8,050.35;15,105.06;185.07;1,912.97
Jan 21, 2026 9:00 PM;Jan 21, 2026 10:00 PM;4,431.08;1,021.24;5,960.80;18,537.73;0.00;104.22;-;10,398.48;7,709.58;13,459.76;181.99;1,638.75
Jan 21, 2026 10:00 PM;Jan 21, 2026 11:00 PM;4,351.65;1,076.11;5,826.81;17,839.24;0.00;103.32;-;10,088.84;7,138.01;13,258.72;128.61;1,619.71
Jan 21, 2026 11:00 PM;Jan 22, 2026 12:00 AM;4,281.11;1,050.74;5,468.37;17,681.10;0.00;100.63;-;9,744.14;6,635.30;12,724.06;7.86;1,619.09
Jan 22, 2026 12:00 AM;Jan 22, 2026 1:00 AM;4,216.37;1,090.64;6,362.87;17,469.16;0.00;105.69;-;10,091.27;6,365.78;13,075.49;39.13;1,540.01
Jan 22, 2026 1:00 AM;Jan 22, 2026 2:00 AM;4,194.29;1,054.61;6,914.36;17,398.64;0.00;104.06;-;10,326.21;5,620.54;12,664.93;62.36;1,526.40
Jan 22, 2026 2:00 AM;Jan 22, 2026 3:00 AM;4,188.54;1,060.29;6,735.88;17,440.78;0.00;102.43;-;10,357.55;5,327.94;12,507.49;15.60;1,514.65
Jan 22, 2026 3:00 AM;Jan 22, 2026 4:00 AM;4,179.86;1,059.74;6,876.51;17,042.36;0.00;102.43;-;10,166.22;5,639.36;12,579.32;36.93;1,504.31
Jan 22, 2026 4:00 AM;Jan 22, 2026 5:00 AM;4,187.41;1,093.36;7,106.90;17,203.51;0.00;102.43;-;10,345.87;5,727.10;12,856.92;24.79;1,530.10
Jan 22, 2026 5:00 AM;Jan 22, 2026 6:00 AM;4,215.36;1,091.32;6,760.74;17,564.35;0.00;102.43;-;10,286.31;5,855.03;13,350.08;74.31;1,499.56
Jan 22, 2026 6:00 AM;Jan 22, 2026 7:00 AM;4,324.71;1,178.09;6,622.68;17,882.94;0.00;102.43;-;10,456.34;6,303.41;14,126.31;978.04;1,585.20
Jan 22, 2026 7:00 AM;Jan 22, 2026 8:00 AM;4,487.69;1,234.42;6,717.10;17,642.18;3.75;102.43;-;10,500.72;6,938.59;14,610.17;4,276.17;1,744.69
Jan 22, 2026 8:00 AM;Jan 22, 2026 9:00 AM;4,601.71;1,283.84;7,234.29;17,506.54;1,334.20;102.43;-;10,630.79;7,091.31;14,745.02;4,654.66;1,841.13
Jan 22, 2026 9:00 AM;Jan 22, 2026 10:00 AM;4,609.77;1,090.17;7,040.77;15,919.91;7,669.46;102.43;-;10,894.48;7,019.13;14,308.51;2,707.62;1,476.76
Jan 22, 2026 10:00 AM;Jan 22, 2026 11:00 AM;4,533.80;1,029.13;7,355.35;14,012.30;15,549.78;103.43;-;10,532.88;6,666.49;13,420.22;1,306.73;1,444.60
Jan 22, 2026 11:00 AM;Jan 22, 2026 12:00 PM;4,489.22;1,027.24;7,456.30;12,179.24;21,075.79;106.43;-;10,068.05;6,403.29;12,612.78;156.29;1,492.39
Jan 22, 2026 12:00 PM;Jan 22, 2026 1:00 PM;4,413.53;1,062.13;7,574.65;11,587.43;22,947.77;106.43;-;9,823.57;6,339.92;12,269.40;20.51;1,451.80
Jan 22, 2026 1:00 PM;Jan 22, 2026 2:00 PM;4,370.81;1,116.26;7,567.00;12,114.91;20,856.79;106.43;-;9,701.07;6,212.38;12,196.18;180.73;1,366.01
Jan 22, 2026 2:00 PM;Jan 22, 2026 3:00 PM;4,370.53;1,150.80;7,494.53;12,257.56;14,970.82;106.43;-;10,396.04;6,167.73;13,025.58;381.93;1,418.06
Jan 22, 2026 3:00 PM;Jan 22, 2026 4:00 PM;4,411.10;1,207.55;7,369.34;12,678.05;6,791.68;106.43;-;11,132.62;6,536.70;15,339.46;840.54;1,756.21
Jan 22, 2026 4:00 PM;Jan 22, 2026 5:00 PM;4,577.55;1,268.67;7,287.08;14,566.07;929.14;106.43;-;11,214.78;6,833.79;16,572.13;2,839.80;1,829.66
Jan 22, 2026 5:00 PM;Jan 22, 2026 6:00 PM;4,674.16;1,335.69;7,473.61;16,747.68;2.92;106.43;-;11,250.32;6,792.28;17,101.49;3,009.58;2,062.50
Jan 22, 2026 6:00 PM;Jan 22, 2026 7:00 PM;4,697.83;1,267.57;7,229.02;17,747.17;0.00;106.43;-;11,497.72;6,757.88;17,147.30;2,571.58;2,071.48
Jan 22, 2026 7:00 PM;Jan 22, 2026 8:00 PM;4,656.43;1,218.50;7,259.24;18,612.56;0.00;106.43;-;11,672.46;6,474.37;16,497.82;1,469.74;2,064.29
Jan 22, 2026 8:00 PM;Jan 22, 2026 9:00 PM;4,514.90;1,204.94;6,879.89;18,665.00;0.00;106.43;-;11,639.17;6,379.92;15,471.08;479.11;1,743.35
Jan 22, 2026 9:00 PM;Jan 22, 2026 10:00 PM;4,421.26;1,217.32;6,814.89;18,296.05;0.00;106.43;-;11,507.61;6,279.91;14,247.27;156.64;1,569.73
Jan 22, 2026 10:00 PM;Jan 22, 2026 11:00 PM;4,320.95;1,227.73;6,940.34;17,574.55;0.00;106.43;-;11,303.99;6,107.21;12,874.56;134.35;1,554.21
Jan 22, 2026 11:00 PM;Jan 23, 2026 12:00 AM;4,249.46;1,229.18;6,932.78;17,252.80;0.00;106.43;-;10,678.68;6,035.84;12,620.39;22.83;1,518.62
Jan 23, 2026 12:00 AM;Jan 23, 2026 1:00 AM;4,194.64;1,224.13;7,061.07;16,473.87;0.00;103.79;-;10,176.77;5,907.56;12,119.02;38.87;1,591.13
Jan 23, 2026 1:00 AM;Jan 23, 2026 2:00 AM;4,174.08;1,222.71;7,163.14;15,917.95;0.00;107.35;-;10,031.91;5,642.00;12,098.99;0.70;1,539.36
Jan 23, 2026 2:00 AM;Jan 23, 2026 3:00 AM;4,160.94;1,197.56;6,837.07;16,021.06;0.00;107.35;-;10,151.10;5,660.72;11,948.08;35.55;1,536.27
Jan 23, 2026 3:00 AM;Jan 23, 2026 4:00 AM;4,157.32;1,163.80;7,341.81;16,325.18;0.00;107.35;-;10,046.57;5,356.25;11,951.95;9.80;1,538.10
Jan 23, 2026 4:00 AM;Jan 23, 2026 5:00 AM;4,182.84;1,156.01;7,169.97;16,430.62;0.00;107.35;-;9,938.81;5,425.88;12,262.13;0.09;1,546.87
Jan 23, 2026 5:00 AM;Jan 23, 2026 6:00 AM;4,227.11;1,143.81;6,965.35;16,928.26;0.00;107.35;-;9,996.85;5,736.15;12,755.18;61.47;1,521.77
Jan 23, 2026 6:00 AM;Jan 23, 2026 7:00 AM;4,328.36;1,146.05;6,834.57;18,040.69;0.00;107.35;-;10,259.97;6,092.58;14,269.94;415.50;1,572.97
Jan 23, 2026 7:00 AM;Jan 23, 2026 8:00 AM;4,491.51;1,115.30;6,758.33;18,264.98;2.37;107.35;-;10,982.18;6,670.03;15,214.40;2,030.73;1,696.92
Jan 23, 2026 8:00 AM;Jan 23, 2026 9:00 AM;4,599.31;1,133.29;6,927.10;18,605.79;994.30;107.35;-;10,913.56;6,951.90;15,487.36;3,088.30;1,857.90
Jan 23, 2026 9:00 AM;Jan 23, 2026 10:00 AM;4,587.13;1,158.02;6,806.70;17,652.84;5,625.66;108.26;-;10,850.05;7,028.07;14,934.26;2,600.10;1,662.34
Jan 23, 2026 10:00 AM;Jan 23, 2026 11:00 AM;4,531.48;1,133.07;7,619.16;17,139.44;12,100.67;107.33;-;10,652.41;5,942.03;13,658.00;768.59;1,673.48
Jan 23, 2026 11:00 AM;Jan 23, 2026 12:00 PM;4,433.53;1,119.84;8,226.76;17,229.19;16,744.00;103.65;-;9,764.34;5,029.76;12,522.82;84.27;1,636.96
Jan 23, 2026 12:00 PM;Jan 23, 2026 1:00 PM;4,328.88;1,130.13;8,107.26;18,025.06;18,386.01;103.65;-;9,461.21;4,722.44;12,023.32;20.73;1,649.29
Jan 23, 2026 1:00 PM;Jan 23, 2026 2:00 PM;4,301.31;1,184.16;7,991.33;18,496.70;16,791.94;103.65;-;9,574.52;4,569.45;11,869.02;25.26;1,594.93
Jan 23, 2026 2:00 PM;Jan 23, 2026 3:00 PM;4,293.31;1,171.82;7,406.39;19,040.26;12,258.19;103.65;-;9,742.06;5,022.74;12,662.00;170.10;1,591.29
Jan 23, 2026 3:00 PM;Jan 23, 2026 4:00 PM;4,372.56;1,235.46;7,511.98;20,215.38;5,967.65;103.65;-;10,261.44;5,807.13;13,547.17;283.90;1,640.59
Jan 23, 2026 4:00 PM;Jan 23, 2026 5:00 PM;4,535.73;1,270.26;6,851.62;21,687.57;1,049.98;103.65;-;10,914.74;6,432.93;14,334.77;698.79;1,674.32
Jan 23, 2026 5:00 PM;Jan 23, 2026 6:00 PM;4,658.79;1,179.71;6,144.67;23,110.96;4.81;103.65;-;11,217.75;6,989.76;14,812.28;1,798.41;1,726.84
Jan 23, 2026 6:00 PM;Jan 23, 2026 7:00 PM;4,679.95;1,139.53;5,781.55;24,078.79;0.00;103.65;-;11,360.33;7,025.92;15,094.44;1,429.22;1,711.22
Jan 23, 2026 7:00 PM;Jan 23, 2026 8:00 PM;4,653.95;1,092.85;6,164.04;24,159.07;0.00;103.65;-;11,433.08;6,884.37;13,720.51;538.79;1,743.48
Jan 23, 2026 8:00 PM;Jan 23, 2026 9:00 PM;4,528.62;1,051.12;6,148.21;23,352.23;0.00;103.65;-;11,215.63;6,735.82;13,257.24;438.03;1,746.14
Jan 23, 2026 9:00 PM;Jan 23, 2026 10:00 PM;4,387.84;1,057.65;6,727.40;22,366.21;0.00;103.65;-;10,889.54;6,287.97;12,259.12;110.95;1,681.76
Jan 23, 2026 10:00 PM;Jan 23, 2026 11:00 PM;4,301.37;1,077.07;6,504.58;20,801.25;0.00;103.65;-;10,873.88;5,979.92;12,211.13;382.94;1,673.04
Jan 23, 2026 11:00 PM;Jan 24, 2026 12:00 AM;4,233.71;1,077.11;7,189.93;19,945.80;0.00;103.65;-;10,432.16;5,618.58;11,558.80;138.13;1,619.07
Jan 24, 2026 12:00 AM;Jan 24, 2026 1:00 AM;4,184.81;1,075.13;7,682.16;19,031.17;0.00;106.63;-;9,647.34;5,188.87;11,181.68;39.02;1,937.78
Jan 24, 2026 1:00 AM;Jan 24, 2026 2:00 AM;4,162.36;1,083.92;7,834.33;18,018.34;0.00;106.63;-;8,777.80;5,013.00;11,127.00;12.98;1,933.02
Jan 24, 2026 2:00 AM;Jan 24, 2026 3:00 AM;4,160.02;1,073.32;8,045.84;16,646.13;0.00;106.63;-;8,229.99;5,040.80;11,668.32;12.15;1,908.19
Jan 24, 2026 3:00 AM;Jan 24, 2026 4:00 AM;4,155.53;1,073.29;7,714.10;15,048.77;0.00;106.63;-;8,195.69;5,045.64;11,860.27;19.57;1,959.07
Jan 24, 2026 4:00 AM;Jan 24, 2026 5:00 AM;4,173.82;1,063.12;7,744.85;13,913.48;0.00;106.63;-;8,334.12;5,138.61;11,966.90;12.51;1,936.66
Jan 24, 2026 5:00 AM;Jan 24, 2026 6:00 AM;4,228.95;1,052.98;7,899.74;13,241.61;0.00;106.63;-;8,619.72;4,993.79;12,174.69;12.21;1,950.26
Jan 24, 2026 6:00 AM;Jan 24, 2026 7:00 AM;4,351.11;1,062.17;8,066.68;13,203.13;0.00;106.63;-;8,704.41;5,003.96;12,250.03;23.30;1,952.31
Jan 24, 2026 7:00 AM;Jan 24, 2026 8:00 AM;4,533.75;1,049.56;8,035.06;12,528.74;1.77;106.63;-;9,370.09;5,067.77;12,712.56;95.36;1,956.00
Jan 24, 2026 8:00 AM;Jan 24, 2026 9:00 AM;4,651.50;1,111.42;7,881.45;11,726.86;650.59;106.63;-;10,222.72;5,283.91;13,227.75;449.44;1,902.22
Jan 24, 2026 9:00 AM;Jan 24, 2026 10:00 AM;4,617.42;1,142.81;8,056.67;11,211.24;3,644.47;106.63;-;10,562.51;5,534.46;13,311.09;892.31;1,915.12
Jan 24, 2026 10:00 AM;Jan 24, 2026 11:00 AM;4,556.60;1,121.83;7,872.24;10,325.65;7,811.40;106.63;-;10,592.29;5,270.06;12,646.18;586.64;1,926.76
Jan 24, 2026 11:00 AM;Jan 24, 2026 12:00 PM;4,486.54;1,069.99;7,509.16;9,614.88;11,147.37;106.63;-;10,292.53;5,171.74;11,815.61;287.58;1,940.47
Jan 24, 2026 12:00 PM;Jan 24, 2026 1:00 PM;4,393.58;1,019.17;7,070.55;8,366.97;13,029.91;106.63;-;10,280.89;4,961.89;11,368.82;204.30;1,953.66
Jan 24, 2026 1:00 PM;Jan 24, 2026 2:00 PM;4,361.25;995.59;6,984.40;7,880.87;12,577.70;106.63;-;10,305.84;5,138.51;11,281.03;152.49;2,009.77
Jan 24, 2026 2:00 PM;Jan 24, 2026 3:00 PM;4,369.64;969.09;7,109.87;7,899.98;9,701.83;106.63;-;10,302.97;5,238.37;11,686.01;208.23;1,997.47
Jan 24, 2026 3:00 PM;Jan 24, 2026 4:00 PM;4,409.19;943.71;7,550.95;7,917.17;5,034.91;106.63;-;10,657.16;5,472.67;12,834.55;611.66;1,975.16
Jan 24, 2026 4:00 PM;Jan 24, 2026 5:00 PM;4,558.86;974.33;7,798.13;8,717.79;1,104.70;106.63;-;10,773.22;5,678.02;13,618.36;1,507.17;1,978.74
Jan 24, 2026 5:00 PM;Jan 24, 2026 6:00 PM;4,662.71;1,048.23;7,904.03;9,876.00;4.90;106.63;-;10,769.49;5,878.53;13,926.94;3,333.47;1,978.05
Jan 24, 2026 6:00 PM;Jan 24, 2026 7:00 PM;4,688.43;1,037.18;7,830.59;10,638.82;0.00;106.63;-;10,741.98;5,897.52;13,948.02;3,080.83;1,991.37
Jan 24, 2026 7:00 PM;Jan 24, 2026 8:00 PM;4,656.44;962.37;7,566.80;10,972.97;0.00;106.63;-;10,773.63;5,830.29;13,940.25;1,535.78;2,189.46
Jan 24, 2026 8:00 PM;Jan 24, 2026 9:00 PM;4,540.85;890.80;7,496.88;10,654.52;0.00;106.63;-;10,775.50;5,679.28;13,665.63;337.87;2,226.90
Jan 24, 2026 9:00 PM;Jan 24, 2026 10:00 PM;4,411.12;878.86;7,323.84;10,439.18;0.00;106.63;-;10,829.47;5,567.78;13,120.43;224.12;2,043.83
Jan 24, 2026 10:00 PM;Jan 24, 2026 11:00 PM;4,331.65;883.34;6,694.26;10,396.62;0.00;106.63;-;10,908.02;5,457.40;12,406.01;177.54;2,010.12
Jan 24, 2026 11:00 PM;Jan 25, 2026 12:00 AM;4,268.99;871.00;6,201.21;10,636.45;0.00;106.63;-;10,890.74;5,184.24;11,772.49;73.75;2,029.57
Jan 25, 2026 12:00 AM;Jan 25, 2026 1:00 AM;4,219.48;872.44;6,147.99;10,762.40;0.00;100.37;-;10,780.50;5,253.06;11,347.21;11.90;1,790.59
Jan 25, 2026 1:00 AM;Jan 25, 2026 2:00 AM;4,202.21;855.25;5,759.12;11,060.01;0.00;100.37;-;10,422.63;5,254.74;10,821.25;0.51;1,824.54
Jan 25, 2026 2:00 AM;Jan 25, 2026 3:00 AM;4,192.07;840.95;5,282.27;10,929.36;0.00;100.37;-;10,371.56;5,381.57;10,904.03;0.48;1,797.41
Jan 25, 2026 3:00 AM;Jan 25, 2026 4:00 AM;4,185.80;837.25;5,343.35;10,527.29;0.00;100.37;-;10,239.07;5,516.64;10,918.03;0.59;1,807.10
Jan 25, 2026 4:00 AM;Jan 25, 2026 5:00 AM;4,193.58;829.65;5,355.03;9,667.05;0.00;100.37;-;10,191.55;5,683.45;10,724.26;0.48;1,796.09
Jan 25, 2026 5:00 AM;Jan 25, 2026 6:00 AM;4,237.81;840.21;5,342.53;9,234.73;0.00;100.37;-;10,133.36;5,747.45;10,861.30;0.48;1,746.17
Jan 25, 2026 6:00 AM;Jan 25, 2026 7:00 AM;4,360.16;837.14;5,373.85;9,190.94;0.00;100.37;-;10,168.88;5,805.88;10,963.17;15.16;1,689.24
Jan 25, 2026 7:00 AM;Jan 25, 2026 8:00 AM;4,525.58;832.54;5,723.45;9,715.19;1.74;100.37;-;10,690.57;5,861.19;11,306.34;33.23;1,692.92
Jan 25, 2026 8:00 AM;Jan 25, 2026 9:00 AM;4,626.90;837.04;5,945.47;9,884.86;478.91;100.37;-;11,426.51;6,042.02;11,768.15;18.73;1,706.86
Jan 25, 2026 9:00 AM;Jan 25, 2026 10:00 AM;4,613.81;844.40;6,273.39;10,020.86;2,497.13;100.37;-;11,648.25;6,089.53;12,276.19;28.04;1,713.19
Jan 25, 2026 10:00 AM;Jan 25, 2026 11:00 AM;4,555.44;841.72;6,886.99;10,197.93;4,833.53;100.37;-;11,612.76;6,076.33;12,155.63;11.52;1,677.46
Jan 25, 2026 11:00 AM;Jan 25, 2026 12:00 PM;4,484.97;859.53;6,952.64;10,425.94;6,506.00;100.37;-;11,358.29;6,041.50;11,961.91;58.62;1,720.20
Jan 25, 2026 12:00 PM;Jan 25, 2026 1:00 PM;4,394.77;817.62;6,897.47;10,516.18;6,949.86;100.37;-;11,119.07;6,082.83;12,456.72;196.26;1,727.02
Jan 25, 2026 1:00 PM;Jan 25, 2026 2:00 PM;4,357.62;812.26;7,086.30;10,792.83;5,878.77;100.37;-;11,133.06;5,981.02;12,347.79;91.46;1,717.97
Jan 25, 2026 2:00 PM;Jan 25, 2026 3:00 PM;4,372.71;818.50;7,270.48;11,127.96;4,041.86;100.37;-;11,218.63;6,020.12;12,271.26;194.47;1,697.36
